Title,Company,Level,Responsibility,Link
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Execute workflow design build as set by senior members of Data Solutions,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Assist in gathering business requirements for ongoing Markit EDM enhancements,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Interpret and execute functional technical workflow requirements for EDM development,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Review requirements with relevant stakeholders to obtain agreement and sign off of proposals,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Assist in Build automated data master/quality solutions and Web user Interfaces on EDM platforms,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Perform Quality Assurance checks on new EDM system workflows before implementation.,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,"Update EDM design, data dictionary and process documentation.",https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,System Integrity:,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Monitor and report system issues to the team for review and resolution,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Run test cases for Markit EDM system and application upgrade and enhancement,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Work with IT technical support team to resolve Markit EDM hardware / application Production issues,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Projects and Business support:,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Participate in Data Solutions Projects and Data Solutions work streams of cross functional projects as assigned,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Provide first-line support for relevant data projects and data enquires,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Ensure support requests are handled promptly and accurately,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Create and maintain scheduled reports for internal business partners,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Participate in the implementation of scheduled Markit EDM process enhancement releases,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Co-ordinate end user testing of EDM enhancement releases,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Work closely with the other business units in GIDS and IS business units to execute other Data initiatives,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Prior experience with Markit EDM application preferred,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,"Strong knowledge of SQL, SQL server database",https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Basic understanding of the end-to-end data flow/process design,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Has a broad understanding of Investment operations as well as technology and its applications,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Minimum 2 years of Investment industry experience in either an IT or Investment Operations role,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,"Strong Microsoft Office skills – in particular Excel, Access, Word, PowerPoint, Project and Visio",https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,"Prior work experience with other EDM applications (e.g. Eagle,Informatica) an asset",https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Ability to work effectively in a virtual environment that require frequent interaction with global colleagues with cultural diversity,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Facilitate collaboration within a team,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Strong interpersonal skills necessary to effectively communicate over the phone with a variety of individuals at all levels and diverse business background in a confident and engaging manner,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Strong analytical and problem solving skills,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,"Open minded, flexible, and willing to listen to and incorporate other people’s opinions and a strong “out-of-the-box” thinker who challenges status-quo",https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Customer focus and with a keen interest in providing superb services to clients,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,"Strong organization skills, detail oriented, with an ability to understand the big picture",https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Research & analytical as well as problem solving skills,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,A team player with the ability to think on the feet and scenario plan,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Able to work well under pressure and meeting tight deadlines,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,"A Bachelor’s in IT, Finance is required or an equivalent combination of education, training and experience that would provide the knowledge, skills and ability required",https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,CFA preferred but not required.,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,"Canadian Securities Course (CSC) certificate or an equivalent combination of education, training and experience to fulfill the job criteria; Professional accounting designation (CMA, CGA or CA) or CFA an asset",https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,"Normal office environment with little exposure to excessive noise, dust and temperature.",https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,"May be required to lift, carry, or move weights of up to 10 pounds.",https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Frequent sitting and visual concentration is also required,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
Data Solution Analyst II,Invesco Ltd.,Not Applicable,Provide off-hour on call support as needed,https://ca.linkedin.com/jobs/view/data-solution-analyst-ii-at-invesco-ltd-1770858957?refId=45a3a062-bc14-4d02-84eb-5e1dd38f819f&position=6&pageNum=0&trk=public_jobs_job-result-card_result-card_full-click
